City,Date,Value,Year,Month,Value_lag1,temperature_2m_mean (°C)_lag1,temperature_2m_max (°C)_lag1,temperature_2m_min (°C)_lag1,apparent_temperature_mean (°C)_lag1,apparent_temperature_max (°C)_lag1,apparent_temperature_min (°C)_lag1,precipitation_sum (mm)_lag1,rain_sum (mm)_lag1,precipitation_hours (h)_lag1,shortwave_radiation_sum (MJ/m²)_lag1,et0_fao_evapotranspiration (mm)_lag1,wind_speed_10m_max (km/h)_lag1,wind_gusts_10m_max (km/h)_lag1,wind_direction_10m_dominant (°)_lag1,weather_code (wmo code)_lag1,utc_offset_seconds_lag1
Polonnaruwa,2018-03-01,20,2018,3,21.0,24.97142857142857,29.446428571428573,22.025000000000002,28.79642857142857,33.67142857142857,25.875,69.8,69.8,190.0,497.96000000000004,103.72,18.2,40.3,72.96428571428571,3.0,19800.0
Polonnaruwa,2018-04-01,25,2018,4,20.0,26.55483870967742,31.096774193548388,23.432258064516127,31.32903225806452,36.351612903225806,28.103225806451615,91.7,91.7,196.0,604.84,128.16,19.0,41.0,126.83870967741936,53.0,19800.0
Polonnaruwa,2018-05-01,25,2018,5,25.0,27.60666666666667,32.49,24.366666666666667,33.04333333333333,38.593333333333334,29.676666666666666,129.5,129.5,167.0,631.21,135.09,17.3,40.0,137.16666666666666,63.0,19800.0
Polonnaruwa,2018-06-01,28,2018,6,25.0,27.72258064516129,32.53225806451613,25.006451612903227,32.674193548387095,38.21935483870968,29.72258064516129,262.3,262.3,163.0,568.65,128.58,30.7,58.3,217.90322580645162,63.0,19800.0
Polonnaruwa,2018-07-01,51,2018,7,28.0,28.94333333333333,33.46,26.246666666666666,31.040000000000003,35.31666666666667,28.613333333333333,13.4,13.4,42.0,628.58,179.76,34.8,66.6,247.93333333333334,51.0,19800.0
Polonnaruwa,2018-08-01,26,2018,8,51.0,29.241935483870968,34.225806451612904,26.251612903225805,30.606451612903225,35.329032258064515,27.92258064516129,8.2,8.2,26.0,648.85,203.44,36.4,73.8,249.74193548387098,2.0,19800.0
Polonnaruwa,2018-09-01,18,2018,9,26.0,28.861290322580647,33.74193548387097,25.77741935483871,30.37741935483871,35.13548387096775,27.43548387096774,16.1,16.1,63.0,630.24,191.8,34.8,80.6,251.7741935483871,51.0,19800.0
Polonnaruwa,2018-10-01,8,2018,10,18.0,28.89,34.75,25.273333333333333,31.63,37.89333333333333,28.063333333333333,168.0,168.0,142.0,648.47,179.1,29.2,61.9,244.16666666666666,51.0,19800.0
Polonnaruwa,2018-11-01,24,2018,11,8.0,26.03548387096774,30.07741935483871,23.70967741935484,31.206451612903226,36.141935483870974,28.458064516129035,417.3,417.3,395.0,488.69,101.77,18.7,37.1,227.80645161290323,63.0,19800.0
Polonnaruwa,2018-12-01,34,2018,12,24.0,25.486666666666668,29.14333333333333,23.216666666666665,30.209999999999997,34.473333333333336,27.71333333333333,483.6,483.6,426.0,431.7,89.26,22.7,59.4,148.83333333333334,63.0,19800.0
Polonnaruwa,2019-01-01,39,2019,1,34.0,25.112903225806452,28.748387096774195,22.56451612903226,29.42258064516129,33.24516129032258,26.76774193548387,139.7,139.7,306.0,446.74,92.87,17.2,37.4,159.6451612903226,51.0,19800.0
Polonnaruwa,2019-02-01,19,2019,2,39.0,24.70967741935484,28.79032258064516,21.638709677419353,28.135483870967743,32.041935483870965,25.25483870967742,52.2,52.2,205.0,515.14,107.55,18.0,36.0,38.29032258064516,51.0,19800.0
Polonnaruwa,2019-03-01,25,2019,3,19.0,25.79642857142857,29.571428571428573,23.12857142857143,30.317857142857143,34.42857142857143,27.724999999999998,113.4,113.4,303.0,489.07,101.01,22.1,42.5,87.89285714285714,51.0,19800.0
Polonnaruwa,2019-04-01,21,2019,4,25.0,27.674193548387095,33.39032258064516,23.61935483870968,31.95483870967742,37.829032258064515,28.27741935483871,12.700000000000001,12.700000000000001,63.0,712.59,159.02,20.9,41.4,105.12903225806451,51.0,19800.0
Polonnaruwa,2019-05-01,23,2019,5,21.0,28.776666666666664,34.11666666666667,25.07,34.05,39.68666666666666,30.55,65.8,65.8,100.0,650.32,146.46,23.9,46.4,145.06666666666666,51.0,19800.0
Polonnaruwa,2019-06-01,40,2019,6,23.0,30.606451612903225,36.400000000000006,26.725806451612904,34.00322580645161,40.13870967741936,30.312903225806455,20.2,20.2,57.0,680.37,190.69,26.9,52.9,253.5483870967742,51.0,19800.0
Polonnaruwa,2019-07-01,49,2019,7,40.0,30.58,35.64,27.316666666666666,32.92666666666667,37.68,30.05,11.3,11.3,31.0,617.53,196.12,31.4,68.0,249.7,2.0,19800.0
Polonnaruwa,2019-08-01,43,2019,8,49.0,30.193548387096776,35.696774193548386,26.654838709677417,32.32258064516129,37.70967741935484,29.138709677419353,11.8,11.8,46.0,654.44,202.51,32.2,68.4,252.0,51.0,19800.0
Polonnaruwa,2019-09-01,36,2019,9,43.0,29.206451612903226,33.729032258064514,26.22258064516129,31.37741935483871,35.58064516129032,28.738709677419354,18.8,18.8,62.0,587.46,180.02,28.8,70.9,249.2258064516129,51.0,19800.0
Polonnaruwa,2019-10-01,51,2019,10,36.0,28.793333333333333,33.92333333333333,25.58,32.03,37.126666666666665,28.996666666666666,142.4,142.4,141.0,591.83,160.41,27.7,57.6,225.63333333333333,51.0,19800.0
Polonnaruwa,2019-11-01,108,2019,11,51.0,26.029032258064515,30.129032258064516,23.519354838709678,31.032258064516128,35.86451612903225,28.10967741935484,295.1,295.1,367.0,471.91,100.07,19.2,38.5,186.25806451612902,63.0,19800.0
Polonnaruwa,2019-12-01,107,2019,12,108.0,26.096666666666668,30.023333333333333,23.55,31.15,35.583333333333336,28.383333333333333,260.8,260.8,384.0,489.51,101.07000000000001,17.5,38.9,159.76666666666668,63.0,19800.0
Polonnaruwa,2020-01-01,81,2020,1,107.0,25.164516129032258,28.364516129032257,23.141935483870967,29.65806451612903,32.961290322580645,27.606451612903225,346.0,346.0,491.0,401.9,82.23,19.2,41.8,73.64516129032258,63.0,19800.0
Polonnaruwa,2020-02-01,77,2020,2,81.0,25.364516129032257,29.625806451612902,22.32903225806452,29.22258064516129,33.42580645161291,26.261290322580646,59.3,59.3,253.0,548.82,114.29,19.7,40.3,76.2258064516129,51.0,19800.0
Polonnaruwa,2020-03-01,23,2020,3,77.0,25.900000000000002,30.548275862068966,22.655172413793103,29.486206896551725,33.96206896551724,26.67241379310345,46.699999999999996,46.699999999999996,199.0,565.32,122.77,21.7,42.8,79.65517241379311,51.0,19800.0
Polonnaruwa,2020-04-01,2,2020,4,23.0,27.89032258064516,33.935483870967744,23.848387096774193,31.87741935483871,38.00967741935484,28.55806451612903,7.6,7.6,53.0,696.53,161.95,20.0,42.5,95.16129032258064,51.0,19800.0
Polonnaruwa,2020-05-01,7,2020,5,2.0,28.803333333333335,34.39,24.936666666666667,33.986666666666665,39.919999999999995,30.373333333333335,78.1,78.1,165.0,650.37,147.65,17.6,38.5,139.26666666666668,51.0,19800.0
Polonnaruwa,2020-06-01,20,2020,6,7.0,29.26451612903226,33.9483870967742,26.203225806451613,33.73870967741936,38.7,30.593548387096774,102.5,102.5,130.0,606.3199999999999,153.5,30.2,58.7,230.74193548387098,51.0,19800.0
Polonnaruwa,2020-07-01,10,2020,7,20.0,29.89333333333333,34.82,26.69333333333333,32.57333333333333,37.2,29.683333333333334,26.6,26.6,62.0,603.02,179.69,28.7,63.7,250.26666666666668,51.0,19800.0
Polonnaruwa,2020-08-01,4,2020,8,10.0,28.85483870967742,33.564516129032256,25.906451612903226,32.10645161290322,36.79032258064516,29.187096774193545,88.6,88.6,99.0,582.93,157.97,27.6,56.2,243.1290322580645,51.0,19800.0
Polonnaruwa,2020-09-01,7,2020,9,4.0,29.629032258064516,34.748387096774195,26.20967741935484,31.68064516129032,36.70967741935484,28.41290322580645,12.2,12.2,53.0,661.87,196.23,33.8,73.1,252.80645161290323,51.0,19800.0
Polonnaruwa,2020-10-01,12,2020,10,7.0,28.363333333333333,33.00333333333334,25.573333333333334,31.0,35.15,28.396666666666665,44.1,44.1,106.0,529.9399999999999,150.51,30.0,68.4,250.46666666666667,51.0,19800.0
Polonnaruwa,2020-11-01,3,2020,11,12.0,28.864516129032257,34.50967741935484,25.374193548387098,31.345161290322583,36.748387096774195,28.154838709677417,55.7,55.7,94.0,667.01,186.76,34.8,76.3,262.5483870967742,1.0,19800.0
Polonnaruwa,2020-12-01,5,2020,12,3.0,26.296666666666667,30.396666666666665,23.663333333333334,31.083333333333332,35.39333333333333,28.42,210.9,210.9,397.0,464.12,99.08,23.5,46.1,145.93333333333334,61.0,19800.0
Puttalam,2010-02-01,189,2010,2,208.0,25.76451612903226,29.04516129032258,23.325806451612905,28.77741935483871,32.5,26.306451612903224,23.8,23.8,73.0,595.43,129.65,21.6,47.2,50.29032258064516,51.0,19800.0
Puttalam,2010-03-01,86,2010,3,189.0,27.110714285714288,31.285714285714285,23.853571428571428,30.228571428571428,35.167857142857144,26.942857142857143,5.8,5.8,28.0,604.48,141.06,23.4,50.8,71.42857142857143,1.0,19800.0
Puttalam,2010-04-01,50,2010,4,86.0,28.751612903225805,32.751612903225805,25.606451612903225,33.24193548387097,38.10967741935484,30.312903225806455,38.8,38.8,85.0,714.77,165.05,20.2,45.4,161.09677419354838,1.0,19800.0
Puttalam,2010-05-01,51,2010,5,50.0,28.336666666666666,31.226666666666667,26.44333333333333,34.309999999999995,38.77333333333333,32.08,174.7,174.7,210.0,606.96,128.17,18.7,38.2,196.46666666666667,63.0,19800.0
Puttalam,2010-06-01,106,2010,6,51.0,28.08709677419355,30.135483870967743,26.703225806451613,33.13870967741936,36.03548387096774,31.61935483870968,239.2,239.2,325.0,540.42,114.46,25.4,54.7,214.61290322580646,53.0,19800.0
Puttalam,2010-07-01,137,2010,7,106.0,27.5,29.243333333333332,26.296666666666667,31.52,33.86333333333333,30.076666666666664,143.5,143.5,315.0,519.63,112.3,29.3,64.4,222.03333333333333,51.0,19800.0
Puttalam,2010-08-01,82,2010,8,137.0,27.016129032258064,28.906451612903226,25.787096774193547,31.09032258064516,33.806451612903224,29.63225806451613,129.2,129.2,271.0,568.9,118.34,24.5,58.0,219.29032258064515,51.0,19800.0
Puttalam,2010-09-01,49,2010,9,82.0,26.741935483870968,28.677419354838708,25.61935483870968,30.43548387096774,33.0516129032258,29.193548387096776,81.1,81.1,196.0,559.16,117.51,26.9,58.3,223.16129032258064,51.0,19800.0
Puttalam,2010-10-01,31,2010,10,49.0,26.683333333333334,28.759999999999998,25.35666666666667,30.89333333333333,33.71,29.423333333333336,125.6,125.6,290.0,533.2,110.14,24.8,52.9,215.86666666666667,51.0,19800.0
Puttalam,2010-11-01,25,2010,11,31.0,26.625806451612902,28.496774193548386,25.383870967741935,30.770967741935483,33.3258064516129,29.41290322580645,274.5,274.5,328.0,523.36,108.77,25.1,58.7,229.58064516129033,51.0,19800.0
Puttalam,2010-12-01,45,2010,12,25.0,25.92,28.39333333333333,24.36,30.823333333333334,33.95333333333333,29.07,307.9,307.9,394.0,442.33,89.5,19.4,41.0,152.56666666666666,63.0,19800.0
Puttalam,2011-01-01,72,2011,1,45.0,25.12258064516129,27.338709677419356,23.648387096774194,28.835483870967742,31.55483870967742,27.04516129032258,404.7,404.7,372.0,381.04,81.07,19.3,48.2,118.38709677419355,63.0,19800.0
Puttalam,2011-02-01,64,2011,2,72.0,24.80322580645161,27.42258064516129,23.048387096774192,27.809677419354838,31.0258064516129,25.758064516129032,238.1,238.1,218.0,430.48,92.69,22.9,48.6,75.29032258064517,63.0,19800.0
Puttalam,2011-03-01,49,2011,3,64.0,25.474999999999998,28.392857142857142,23.24642857142857,29.064285714285713,32.725,26.635714285714283,236.70000000000002,236.70000000000002,170.0,482.36,102.33,20.7,41.8,98.42857142857143,1.0,19800.0
Puttalam,2011-04-01,28,2011,4,49.0,27.11935483870968,30.56451612903226,24.4741935483871,31.738709677419354,36.329032258064515,28.95483870967742,50.4,50.4,122.0,688.92,145.17,20.4,44.6,146.6451612903226,51.0,19800.0
Puttalam,2011-05-01,21,2011,5,28.0,27.263333333333332,30.066666666666666,25.376666666666665,32.56333333333333,36.75,30.42,194.4,194.4,284.0,587.75,121.28,19.7,42.5,210.26666666666668,63.0,19800.0
Puttalam,2011-06-01,52,2011,6,21.0,27.82903225806452,29.938709677419357,26.309677419354838,32.21935483870968,35.21935483870968,30.551612903225806,67.3,67.3,242.0,609.37,130.38,24.6,51.8,214.0,51.0,19800.0
Puttalam,2011-07-01,62,2011,7,52.0,27.52,29.39333333333333,26.220000000000002,31.516666666666666,34.01,30.183333333333334,70.5,70.5,223.0,586.65,123.84,26.2,58.3,224.96666666666667,51.0,19800.0
Puttalam,2011-08-01,23,2011,8,62.0,27.15806451612903,29.11935483870968,25.958064516129035,30.77741935483871,33.31612903225806,29.548387096774192,110.4,110.4,289.0,581.55,125.05,27.1,57.6,224.6451612903226,51.0,19800.0
Puttalam,2011-09-01,31,2011,9,23.0,26.97741935483871,28.983870967741936,25.64516129032258,30.57741935483871,33.18064516129032,29.187096774193545,126.7,126.7,303.0,575.17,123.81,24.2,52.6,219.83870967741936,53.0,19800.0
Puttalam,2011-10-01,27,2011,10,31.0,27.283333333333335,29.32,25.89,31.1,33.846666666666664,29.703333333333333,134.1,134.1,279.0,578.48,125.47,23.4,57.6,219.53333333333333,51.0,19800.0
Puttalam,2011-11-01,40,2011,11,27.0,26.9,29.612903225806452,25.183870967741935,31.64516129032258,35.10967741935484,29.809677419354838,234.9,234.9,267.0,545.89,115.4,19.3,41.4,179.93548387096774,63.0,19800.0
Puttalam,2011-12-01,102,2011,12,40.0,26.05666666666667,28.77,24.23,30.41,33.91,28.41,192.6,192.6,225.0,494.24,102.25,24.6,51.1,107.43333333333334,61.0,19800.0
Puttalam,2012-01-01,131,2012,1,102.0,25.770967741935483,28.496774193548386,23.870967741935484,29.258064516129032,32.23870967741935,27.30322580645161,112.4,112.4,130.0,489.32,106.19,25.3,52.2,85.83870967741936,3.0,19800.0
Puttalam,2012-02-01,101,2012,2,131.0,25.70967741935484,29.529032258064515,22.80322580645161,28.4741935483871,33.05483870967742,25.55806451612903,15.299999999999999,15.299999999999999,19.0,649.34,141.82,23.7,49.0,60.54838709677419,1.0,19800.0
Puttalam,2012-03-01,69,2012,3,101.0,26.79655172413793,30.941379310344825,23.78620689655172,29.810344827586206,34.60689655172414,26.872413793103448,50.6,50.6,67.0,577.98,135.79,24.3,49.7,62.206896551724135,51.0,19800.0
Puttalam,2012-04-01,55,2012,4,69.0,27.870967741935484,31.55806451612903,25.08709677419355,32.70322580645161,37.53548387096774,30.009677419354837,61.8,61.8,107.0,712.28,152.97,17.8,39.6,212.48387096774192,51.0,19800.0
Puttalam,2012-05-01,98,2012,5,55.0,27.64,30.276666666666664,25.709999999999997,32.85333333333333,36.53333333333333,30.683333333333334,111.3,111.3,191.0,585.41,122.33,22.0,47.2,204.46666666666667,53.0,19800.0
Puttalam,2012-06-01,178,2012,6,98.0,28.425806451612903,30.62258064516129,26.835483870967742,32.145161290322584,34.774193548387096,30.73225806451613,24.4,24.4,115.0,626.93,147.39,27.9,58.3,218.41935483870967,51.0,19800.0
Puttalam,2012-07-01,98,2012,7,178.0,27.573333333333334,29.61,26.136666666666667,31.05,33.38,29.67,96.5,96.5,297.0,546.79,123.93,26.5,58.0,222.73333333333332,51.0,19800.0
Puttalam,2012-08-01,142,2012,8,98.0,27.770967741935483,30.135483870967743,26.25483870967742,31.309677419354838,34.00967741935484,29.82903225806452,82.9,82.9,232.0,615.89,140.62,27.9,61.2,223.1290322580645,51.0,19800.0
Puttalam,2012-09-01,253,2012,9,142.0,27.39032258064516,29.809677419354838,25.787096774193547,30.793548387096774,33.564516129032256,29.322580645161292,115.2,115.2,273.0,601.28,136.46,26.3,60.1,222.0,51.0,19800.0
Puttalam,2012-10-01,159,2012,10,253.0,27.39333333333333,29.56,25.763333333333332,31.279999999999998,34.22,29.596666666666668,108.1,108.1,280.0,584.4,127.44,23.5,53.3,217.66666666666666,51.0,19800.0
Puttalam,2012-11-01,251,2012,11,159.0,26.65806451612903,29.345161290322583,25.032258064516128,31.364516129032257,34.900000000000006,29.493548387096773,336.8,336.8,320.0,513.51,109.39999999999999,28.8,63.0,186.38709677419354,63.0,19800.0
Puttalam,2012-12-01,265,2012,12,251.0,26.220000000000002,28.946666666666665,24.353333333333335,30.709999999999997,34.18666666666666,28.69333333333333,146.1,146.1,194.0,493.9,103.4,20.1,45.0,116.5,63.0,19800.0
Puttalam,2013-01-01,175,2013,1,265.0,25.780645161290323,28.703225806451613,23.81935483870968,29.241935483870968,32.60967741935484,27.129032258064516,143.3,143.3,163.0,472.18,103.32,22.3,49.3,56.74193548387097,61.0,19800.0
Puttalam,2013-02-01,170,2013,2,175.0,25.46451612903226,28.467741935483872,23.225806451612904,28.161290322580644,31.503225806451614,25.906451612903226,83.9,83.9,100.0,535.31,119.0,21.2,43.9,51.74193548387097,3.0,19800.0
Puttalam,2013-03-01,98,2013,3,170.0,26.146428571428572,29.59642857142857,23.610714285714288,29.75357142857143,34.05,26.989285714285717,77.7,77.7,94.0,556.55,119.15,24.7,51.1,66.17857142857143,51.0,19800.0
Puttalam,2013-04-01,67,2013,4,98.0,27.345161290322583,30.793548387096774,24.774193548387096,32.39677419354839,37.31935483870968,29.383870967741935,126.0,126.0,129.0,677.4,142.8,18.9,46.4,106.7741935483871,63.0,19800.0
Puttalam,2013-05-01,53,2013,5,67.0,28.396666666666665,30.973333333333336,26.44333333333333,34.08,38.01,31.94,80.3,80.3,174.0,635.08,134.73,17.1,36.4,210.83333333333334,51.0,19800.0
Puttalam,2013-06-01,56,2013,6,53.0,27.925806451612903,29.774193548387096,26.61935483870968,32.32258064516129,34.91612903225807,30.887096774193548,114.5,114.5,276.0,542.75,119.61,25.7,56.5,215.6451612903226,51.0,19800.0
Puttalam,2013-07-01,46,2013,7,56.0,26.82,28.34333333333333,25.773333333333333,30.256666666666668,32.32,29.016666666666666,169.0,169.0,380.0,494.9,106.56,26.3,66.6,230.76666666666668,53.0,19800.0
Puttalam,2013-08-01,83,2013,8,46.0,26.77741935483871,28.561290322580643,25.674193548387095,30.19677419354839,32.645161290322584,29.038709677419355,91.7,91.7,229.0,574.89,121.98,25.8,58.7,227.93548387096774,51.0,19800.0
Puttalam,2013-09-01,39,2013,9,83.0,26.970967741935485,29.32903225806452,25.529032258064515,30.664516129032258,33.76129032258064,29.212903225806453,70.4,70.4,181.0,624.8,133.21,26.1,60.1,223.1290322580645,51.0,19800.0
Puttalam,2013-10-01,31,2013,10,39.0,26.77,28.766666666666666,25.476666666666667,30.396666666666665,32.99,29.083333333333332,140.6,140.6,338.0,538.78,114.95,25.8,54.7,222.23333333333332,51.0,19800.0
Puttalam,2013-11-01,51,2013,11,31.0,26.93548387096774,29.283870967741933,25.35483870967742,31.093548387096774,34.12903225806452,29.4741935483871,221.5,221.5,318.0,566.15,120.59,22.8,51.8,219.03225806451613,51.0,19800.0
Puttalam,2013-12-01,55,2013,12,51.0,26.263333333333332,29.3,24.136666666666667,30.696666666666665,34.46666666666667,28.323333333333334,150.5,150.5,150.0,533.6,110.07,16.1,41.4,73.46666666666667,51.0,19800.0
Puttalam,2014-01-01,93,2014,1,55.0,25.64516129032258,28.35483870967742,23.648387096774194,28.677419354838708,31.509677419354837,26.561290322580643,58.9,58.9,117.0,476.13,108.38,24.8,52.9,101.03225806451613,51.0,19800.0
Puttalam,2014-02-01,42,2014,2,93.0,25.270967741935483,28.364516129032257,23.08709677419355,27.929032258064513,31.39032258064516,25.641935483870967,89.89999999999999,89.89999999999999,117.0,528.59,116.64,21.4,46.4,65.09677419354838,51.0,19800.0
Puttalam,2014-03-01,42,2014,3,42.0,26.607142857142858,30.860714285714288,23.157142857142855,29.478571428571428,34.53928571428572,26.164285714285715,7.8,7.8,34.0,636.6,144.55,21.3,47.5,64.53571428571429,1.0,19800.0
Puttalam,2014-04-01,27,2014,4,42.0,28.570967741935487,33.377419354838715,24.932258064516127,31.967741935483872,37.50645161290323,28.61935483870968,23.5,23.5,24.0,734.59,181.83,22.6,49.0,89.7741935483871,1.0,19800.0
Puttalam,2014-05-01,34,2014,5,27.0,27.970000000000002,30.84,26.0,33.763333333333335,38.2,31.53666666666667,177.9,177.9,222.0,630.74,131.26,15.3,33.8,211.23333333333332,51.0,19800.0
Puttalam,2014-06-01,83,2014,6,34.0,27.780645161290323,30.029032258064515,26.37741935483871,32.60645161290322,35.73548387096774,31.05483870967742,200.6,200.6,263.0,561.71,119.78999999999999,23.4,49.0,203.90322580645162,51.0,19800.0
Puttalam,2014-07-01,101,2014,7,83.0,27.976666666666667,29.766666666666666,26.790000000000003,31.883333333333333,34.29,30.64333333333333,58.6,58.6,186.0,581.02,128.05,28.9,63.7,228.16666666666666,51.0,19800.0
Puttalam,2014-08-01,65,2014,8,101.0,27.761290322580646,29.86774193548387,26.419354838709676,31.116129032258065,33.58064516129032,29.9,46.6,46.6,177.0,624.4,141.92,29.2,68.4,232.90322580645162,51.0,19800.0
Puttalam,2014-09-01,39,2014,9,65.0,27.10967741935484,29.312903225806455,25.712903225806453,30.654838709677417,33.44193548387097,29.274193548387096,138.3,138.3,308.0,576.34,127.22,25.5,59.0,221.19354838709677,51.0,19800.0
Puttalam,2014-10-01,84,2014,10,39.0,27.013333333333332,29.21333333333333,25.55666666666667,30.94,34.096666666666664,29.35666666666667,145.7,145.7,318.0,578.65,123.12,24.2,55.1,214.6,51.0,19800.0
Puttalam,2014-11-01,147,2014,11,84.0,26.490322580645163,28.97741935483871,24.806451612903224,31.47741935483871,34.96774193548387,29.438709677419357,446.90000000000003,446.90000000000003,397.0,500.88,103.53,24.1,50.8,222.93548387096774,63.0,19800.0
Puttalam,2014-12-01,159,2014,12,147.0,25.913333333333334,28.376666666666665,24.279999999999998,30.366666666666667,33.49666666666666,28.493333333333332,310.8,310.8,301.0,428.75,89.29,20.5,45.4,129.16666666666666,63.0,19800.0
Puttalam,2015-01-01,256,2015,1,159.0,25.351612903225806,27.677419354838708,23.893548387096775,29.261290322580646,32.31612903225806,27.496774193548386,337.9,337.9,300.0,390.49,82.35,22.3,51.1,68.54838709677419,63.0,19800.0
Puttalam,2015-02-01,85,2015,2,256.0,25.887096774193548,29.322580645161292,23.20967741935484,28.77741935483871,32.86129032258064,26.10967741935484,10.1,10.1,27.0,625.58,137.7,20.2,44.6,61.483870967741936,2.0,19800.0
Puttalam,2015-03-01,34,2015,3,85.0,26.182142857142857,29.964285714285715,23.425,29.146428571428572,33.775,26.517857142857142,50.3,50.3,66.0,572.72,127.54,22.7,50.0,66.89285714285714,1.0,19800.0
Puttalam,2015-04-01,20,2015,4,34.0,27.625806451612902,31.774193548387096,24.519354838709678,32.18387096774194,37.54838709677419,28.806451612903224,79.9,79.9,68.0,730.99,159.57,19.2,43.9,104.2258064516129,1.0,19800.0
Puttalam,2015-05-01,32,2015,5,20.0,27.666666666666668,30.6,25.459999999999997,33.38,37.89,30.783333333333335,157.79999999999998,157.79999999999998,232.0,627.97,130.07,17.1,33.8,202.53333333333333,61.0,19800.0
Puttalam,2015-06-01,42,2015,6,32.0,27.687096774193545,29.81935483870968,26.229032258064517,32.512903225806454,35.37419354838709,30.83225806451613,196.5,196.5,309.0,554.25,116.23,26.1,52.6,207.2258064516129,51.0,19800.0
Puttalam,2015-07-01,65,2015,7,42.0,27.63,29.386666666666667,26.283333333333335,31.986666666666668,34.306666666666665,30.529999999999998,148.4,148.4,303.0,535.79,113.78,24.6,63.0,218.96666666666667,51.0,19800.0
Puttalam,2015-08-01,14,2015,8,65.0,27.503225806451614,29.23548387096774,26.393548387096775,31.177419354838708,33.41935483870968,30.07741935483871,71.1,71.1,203.0,592.61,128.94,27.2,61.2,225.1290322580645,51.0,19800.0
Puttalam,2015-09-01,12,2015,9,14.0,27.551612903225806,29.806451612903224,26.04516129032258,31.506451612903227,34.63225806451613,29.983870967741936,79.39999999999999,79.39999999999999,226.0,635.82,137.74,26.7,56.9,217.4516129032258,51.0,19800.0
Puttalam,2015-10-01,23,2015,10,12.0,27.02,29.063333333333333,25.60666666666667,31.206666666666667,33.97666666666667,29.613333333333333,160.8,160.8,322.0,520.24,109.25,25.1,60.5,212.53333333333333,63.0,19800.0
Puttalam,2015-11-01,77,2015,11,23.0,26.661290322580644,29.138709677419353,25.07741935483871,31.716129032258067,35.167741935483875,29.83225806451613,431.9,431.9,371.0,493.14,101.95,20.3,46.1,172.58064516129033,63.0,19800.0
Puttalam,2015-12-01,79,2015,12,77.0,26.223333333333336,28.7,24.58,31.126666666666665,34.39666666666667,29.216666666666665,317.2,317.2,312.0,439.41,90.34,18.4,40.0,113.46666666666667,63.0,19800.0
Puttalam,2016-01-01,206,2016,1,79.0,26.299999999999997,29.30322580645161,24.4741935483871,30.47741935483871,34.019354838709674,28.461290322580645,207.3,207.3,223.0,479.49,103.25,23.1,46.8,64.48387096774194,63.0,19800.0
Puttalam,2016-02-01,160,2016,2,206.0,26.509677419354837,30.09032258064516,23.741935483870968,29.270967741935483,33.39032258064516,26.693548387096776,9.1,9.1,25.0,620.73,142.17,23.0,48.6,45.32258064516129,1.0,19800.0
Puttalam,2016-03-01,63,2016,3,160.0,27.772413793103446,32.04137931034483,24.489655172413794,30.96896551724138,35.61034482758621,27.979310344827585,24.7,24.7,39.0,628.13,150.24,24.4,53.6,51.89655172413793,2.0,19800.0
Puttalam,2016-04-01,74,2016,4,63.0,29.261290322580646,33.28064516129032,26.154838709677417,34.16451612903226,39.18064516129032,31.20967741935484,26.099999999999998,26.099999999999998,46.0,727.1,167.73,20.0,44.6,148.80645161290323,51.0,19800.0
Puttalam,2016-05-01,53,2016,5,74.0,29.33,32.27,27.123333333333335,35.343333333333334,39.656666666666666,33.086666666666666,72.9,72.9,148.0,672.41,147.45,19.6,43.9,218.76666666666668,51.0,19800.0
Puttalam,2016-06-01,87,2016,6,53.0,28.08709677419355,30.248387096774195,26.490322580645163,33.23225806451613,36.20967741935484,31.31935483870968,594.6,594.6,372.0,496.44,109.08,27.3,61.6,210.16129032258064,53.0,19800.0
Puttalam,2016-07-01,144,2016,7,87.0,27.6,29.283333333333335,26.466666666666665,31.506666666666668,33.763333333333335,30.196666666666665,129.4,129.4,303.0,550.17,118.61,26.4,57.6,226.9,53.0,19800.0
Puttalam,2016-08-01,89,2016,8,144.0,27.325806451612905,29.23548387096774,26.116129032258065,31.14516129032258,33.65483870967742,29.967741935483872,60.9,60.9,165.0,612.22,130.22,26.8,66.2,223.8709677419355,51.0,19800.0
Puttalam,2016-09-01,47,2016,9,89.0,27.438709677419357,29.66774193548387,26.1,30.919354838709676,33.60967741935484,29.690322580645162,41.7,41.7,137.0,636.51,140.1,26.9,60.8,225.7741935483871,51.0,19800.0
Puttalam,2016-10-01,17,2016,10,47.0,27.183333333333334,29.5,25.83,30.459999999999997,33.24333333333333,29.246666666666666,46.5,46.5,158.0,605.41,133.68,25.8,54.0,222.06666666666666,51.0,19800.0
Puttalam,2016-11-01,26,2016,11,17.0,27.48709677419355,30.070967741935487,25.651612903225807,31.458064516129035,34.49354838709677,29.83225806451613,76.1,76.1,175.0,609.5600000000001,135.95,23.2,49.7,220.41935483870967,51.0,19800.0
Puttalam,2016-12-01,80,2016,12,26.0,26.256666666666668,29.043333333333333,24.416666666666668,30.676666666666666,34.236666666666665,28.563333333333333,189.5,189.5,215.0,481.72,101.28,19.4,41.4,91.46666666666667,63.0,19800.0
Puttalam,2017-01-01,196,2017,1,80.0,26.070967741935483,29.14516129032258,23.72258064516129,29.567741935483873,33.0516129032258,27.16774193548387,37.5,37.5,72.0,573.13,123.26,22.4,49.3,92.0,51.0,19800.0
